word,frequency,return(24h),volatility(24h)
akquisition,1.0,11.602614379084955,2.24005519243198
akquisitionen,1.0,-0.5747126436781487,0.7723015095124628
aktie,63.0,-0.0569,0.927
aktien,21.0,1.3751,0.909
aktienhändler,1.0,3.3586321207362895,1.3174668529437068
aktienindex,6.0,2.2475,1.1558
aktienkurs,13.0,-0.0535,0.8053
aktienkurse,3.0,-5.1496,0.8426
aktienmarkt,2.0,1.7497,1.1327
aktienmärkten,1.0,1.777634130575298,0.5384596981231795
aktienrückkaufprogramms,1.0,-0.6578947368420912,0.7356861890129517
aktienrückkaufprograms,2.0,-1.8,0.4935
aktienrückkäufe,2.0,1.9868,1.7574
aktion,1.0,-3.824626865671643,0.2122608342722572
aktionen,1.0,1.601203113941957,2.6096616408423348
aktionenttdpfba,1.0,1.6288767266093302,0.8311671052196801
aktionsbündnis,1.0,-3.824626865671643,0.2122608342722572
aktionär,2.0,-0.0852,0.6596
aktionäre,8.0,-0.0399,0.8313
aktionärsstruktur,1.0,1.412714429868825,0.6828015980023012
aktiv,3.0,3.5553,1.0843
aktivisten,10.0,-2.0765,0.8587
aktualisiert,1.0,0.09699321047526466,0.3784984732731219
aktuell,15.0,1.3309,1.1188
aktuelle,9.0,0.7767,1.1243
aktuellen,6.0,0.5002,0.8477
akzeptabel,1.0,2.5862068965517264,3.35080363282299
akzeptablen,1.0,3.8805970149253612,1.3714335350304248
akzeptieren,1.0,3.7473233404710884,2.67313719367269
albert,1.0,-0.7699711260827725,0.3371217362708951
alexander,2.0,-1.0967,0.6565
alfons,1.0,3.8805970149253612,1.3714335350304248
algari,2.0,0.5165,1.6595
allein,1.0,0.5165289256198421,1.6594714090201201
allerdings,18.0,0.8842,1.0612
allgeier,2.0,-0.0852,0.6596
allianz,5.0,6.444,0.415
allmählich,1.0,11.602614379084955,2.24005519243198
alltours,2.0,-1.0967,0.6565
allzeithoch,1.0,1.9867549668874138,1.757371161183806
aloe,1.0,-0.5747126436781487,0.7723015095124628
alten,2.0,0.1454,0.8611
alter,1.0,-5.327868852459012,0.8469506155815889
alternative,2.0,0.3214,0.51
alternativen,1.0,3.7473233404710884,2.67313719367269
altersteilzeit,1.0,-5.327868852459012,0.8469506155815889
amazon,1.0,-3.8279773156899752,0.46927886349469117
america,1.0,1.777634130575298,0.5384596981231795
amerikaner,2.0,0.0129,0.7
amerikanern,1.0,0.10456149522937955,0.7385594391291096
amerikanischen,1.0,-0.06545359340227405,0.6646493177103397
amp,16.0,2.8613,0.7823
amsterdam,2.0,-0.0918,0.6578
amt,2.0,-1.0967,0.6565
amtsgericht,2.0,-1.0967,0.6565
amtsgerichts,2.0,-1.8154,0.8341
amtszeit,1.0,3.8805970149253612,1.3714335350304248
anadarko,1.0,0.3972457627118607,1.4971408773454962
analoge,1.0,1.3066936435676926,1.0470778268122345
analysehaus,3.0,0.6365,0.6535
analysiert,2.0,-0.0852,0.6596
analyst,24.0,0.3786,0.6633
analysten,42.0,0.0855,1.0107
analystenerwartungen,2.0,-0.0476,0.8317
analystenkommentar,1.0,0.09699321047526466,0.3784984732731219
analystenmnekndmis,1.0,0.14085674040931453,0.9478926616384749
analystenschätzungen,1.0,0.09699321047526466,0.3784984732731219
analystenstimme,1.0,-0.19212295869355978,0.7657880774428182
analystin,5.0,0.1477,0.3771
anbahnenden,1.0,3.8805970149253612,1.3714335350304248
anbetracht,1.0,1.777634130575298,0.5384596981231795
anbieter,2.0,-0.4816,0.4516
and,1.0,37.031352773514584,0.3708078960412856
andauernden,1.0,-0.07867820613690306,0.6614441767350867
anderthalb,1.0,3.4715525554484206,0.8166772147892741
anderweitig,1.0,0.5165289256198421,1.6594714090201201
andrew,1.0,0.14085674040931453,0.9478926616384749
anerkannte,1.0,1.6288767266093302,0.8311671052196801
anfang,10.0,-0.9587,0.6664
anfrage,1.0,3.8805970149253612,1.3714335350304248
anfängt,1.0,-0.5747126436781487,0.7723015095124628
angaben,11.0,-0.8131,0.7911
angbot,2.0,0.0129,0.7
angebot,11.0,-0.7597,0.617
angebote,2.0,-1.0967,0.6565
angeboten,8.0,-1.0556,0.5608
angebotes,2.0,0.0129,0.7
angebotsfrist,1.0,0.0,0.791056067132792
angebotsseite,1.0,0.09699321047526466,0.3784984732731219
angedacht,1.0,-0.5747126436781487,0.7723015095124628
angedient,1.0,0.0,0.791056067132792
angegeben,4.0,0.0473,0.4281
angehe,2.0,2.682,0.6639
angehen,3.0,-0.7645,0.678
angeheuert,1.0,0.5165289256198421,1.6594714090201201
angehoben,5.0,-0.6482,0.5774
angeklagt,2.0,-1.8154,0.8341
angeklagten,3.0,-1.1457,1.0039
angekurbelt,1.0,0.46376043460977123,1.4948371868261292
angekündigt,6.0,2.0706,1.179
angekündigten,5.0,2.2044,1.0542
angelegenheit,4.0,0.013,0.7
angemessen,1.0,0.8985879332477572,0.24209849566093178
angepeilt,1.0,0.09699321047526466,0.8976027755249433
angepeilten,1.0,0.09699321047526466,0.3784984732731219
angesagt,2.0,-1.0967,0.6565
angeschoben,1.0,-1.3745704467354065,0.623507438615721
angesichts,4.0,-0.2226,0.5134
angespannt,1.0,3.7473233404710884,2.67313719367269
angezogen,6.0,-1.4019,0.4486
angriff,4.0,-1.2029,0.4261
anhaltende,4.0,1.8699,1.1331
anhaltenden,1.0,-0.09177920545429813,0.6577911123366256
anheben,7.0,-0.7532,0.6579
ankara,1.0,1.6288767266093302,0.8311671052196801
ankündigte,1.0,0.0,0.791056067132792
anlage,2.0,3.2006,0.8339
anlass,1.0,3.3586321207362895,1.3174668529437068
anlaufschwierigkeiten,1.0,1.3066936435676926,1.0470778268122345
anleger,2.0,1.1537,0.7696
anlegern,2.0,1.4101,1.111
anmelden,2.0,0.5165,1.6595
anmeldung,1.0,0.5165289256198421,1.6594714090201201
annahme,3.0,2.3874,1.8852
annahmefrist,1.0,0.0,0.791056067132792
anonyme,1.0,3.4715525554484206,0.8166772147892741
ans,1.0,0.5165289256198421,1.6594714090201201
anschließend,2.0,0.3353,0.9743
anschluss,1.0,2.885572139303474,1.5573836770211231
ansetzte,1.0,0.4514672686230293,1.5018520442849685
ansicht,6.0,-0.6853,0.4878
ansprechend,1.0,0.22058823529412602,0.2716976503900648
ansprüche,1.0,0.5165289256198421,1.6594714090201201
anstehen,1.0,1.9867549668874138,1.757371161183806
anstehende,1.0,1.777634130575298,0.5384596981231795
anstieg,10.0,2.3883,1.3127
ansässig,2.0,3.2006,0.8339
anteil,2.0,0.7549,0.5307
anteile,4.0,1.5675,1.0687
anteils,2.0,0.2471,0.9378
anteilsbesitz,1.0,3.3586321207362895,1.3174668529437068
anteilskauf,1.0,11.602614379084955,2.24005519243198
anteilsscheine,1.0,1.777634130575298,0.5384596981231795
anteilsverkäufen,1.0,0.46376043460977123,1.4948371868261292
antifaltenmitteln,1.0,1.9867549668874138,1.757371161183806
antikörper,3.0,-0.0242,0.3422
antikörpers,2.0,0.2206,0.2717
antrieb,1.0,0.8985879332477572,0.24209849566093178
antriebsgeschäfts,1.0,1.412714429868825,0.6828015980023012
antwort,1.0,-0.19212295869355978,0.7657880774428182
anwenden,1.0,-1.0776942355889718,0.6843142524379451
anwendungen,1.0,11.602614379084955,2.24005519243198
anzahlungen,3.0,-0.559,0.9908
anzeichen,1.0,0.09699321047526466,0.3784984732731219
anzeige,1.0,1.601203113941957,2.6096616408423348
app,1.0,1.601203113941957,2.6096616408423348
apple,10.0,0.7411,1.3475
apples,2.0,0.914,1.544
april,5.0,0.7141,0.9503
arbeit,2.0,2.7805,1.523
arbeite,1.0,2.5862068965517264,3.35080363282299
arbeiten,1.0,1.0448025500265687,1.1113371420702167
arbeitet,3.0,4.0373,1.3542
arbeitete,1.0,37.031352773514584,0.3708078960412856
arbeiteten,2.0,2.682,0.6639
arbeitsagentur,1.0,0.5165289256198421,1.6594714090201201
arbeitsministerin,1.0,-0.7699711260827725,0.3371217362708951
arbeitsplätze,4.0,1.4073,0.8363
arcuri,1.0,-0.49100529100528956,0.2772059880617968
ard,2.0,3.8806,1.3714
ardvorsitzende,1.0,3.8805970149253612,1.3714335350304248
arganöl,1.0,-0.5747126436781487,0.7723015095124628
argentaria,1.0,-1.3745704467354065,0.623507438615721
arme,3.0,-0.9878,0.55
aroundtown,4.0,-0.0853,0.6596
aroundtownaktienpakets,2.0,-0.0852,0.6596
art,1.0,11.602614379084955,2.24005519243198
artikel,1.0,-1.0776942355889718,0.6843142524379451
artikels,1.0,-1.0776942355889718,0.6843142524379451
arzneihersteller,1.0,-15.488099344601586,1.1244740583058057
asiatischpazifischen,2.0,2.7805,1.523
asien,1.0,0.5297136235722567,1.000782468370655
aspekte,4.0,2.7221,1.1962
assistenten,1.0,1.3066936435676926,1.0470778268122345
assistenzsystem,1.0,1.3066936435676926,1.0470778268122345
assistierte,1.0,1.777634130575298,0.5384596981231795
athen,2.0,-0.0918,0.6578
athex,1.0,-0.09177920545429813,0.6577911123366256
atom,1.0,-3.824626865671643,0.2122608342722572
atomanlagen,1.0,-3.824626865671643,0.2122608342722572
atomkraftgegner,1.0,-3.824626865671643,0.2122608342722572
atopische,1.0,0.22058823529412602,0.2716976503900648
atopischer,2.0,0.2206,0.2717
attraktiv,2.0,2.7805,1.523
attraktiver,1.0,1.9867549668874138,1.757371161183806
atx,1.0,-0.09177920545429813,0.6577911123366256
audi,1.0,-5.327868852459012,0.8469506155815889
aufatmen,2.0,-1.0967,0.6565
aufgebaut,1.0,0.09699321047526466,0.3784984732731219
aufgebessert,1.0,1.3066936435676926,1.0470778268122345
aufgefordert,2.0,1.1405,1.0009
aufgeld,1.0,1.9867549668874138,1.757371161183806
aufgenommen,4.0,11.2585,0.8995
aufgeschobenen,1.0,2.681992337164762,0.6638974068296369
aufgestellt,3.0,2.4462,1.1948
aufgrund,1.0,0.14085674040931453,0.9478926616384749
aufhäuser,2.0,2.3316,1.0479
aufnehmen,2.0,3.2006,0.8339
aufschlag,1.0,-0.06545359340227405,0.6646493177103397
aufschlägen,2.0,-0.0918,0.6578
aufseher,1.0,0.8985879332477572,0.24209849566093178
aufsicht,1.0,3.3468559837728202,1.3851227746650328
aufsichtsrat,1.0,1.412714429868825,0.6828015980023012
aufsichtsratschef,1.0,0.04556500607533587,0.327775096048647
aufsichtsratssitzung,1.0,-0.965250965250962,0.20455210790370607
aufstellung,1.0,0.4514672686230293,1.5018520442849685
auftakt,1.0,1.3066936435676926,1.0470778268122345
auftragsbuchs,1.0,2.885572139303474,1.5573836770211231
auftragsbücher,2.0,2.682,0.6639
auftragseingang,1.0,3.3586321207362895,1.3174668529437068
auftragslage,1.0,3.7473233404710884,2.67313719367269
auftragsmanagementsystems,1.0,1.0448025500265687,1.1113371420702167
aufträge,1.0,11.602614379084955,2.24005519243198
aufwendig,1.0,1.3066936435676926,1.0470778268122345
aufwendungen,1.0,2.885572139303474,1.5573836770211231
aufwiegen,1.0,0.09699321047526466,0.3784984732731219
aufzugbauer,2.0,-1.8,0.4935
aufzugs,2.0,-1.8,0.4935
aufzugsgeschäft,2.0,-1.8,0.4935
aufzugssparte,2.0,-1.8,0.4935
auge,1.0,1.777634130575298,0.5384596981231795
augenhöhe,4.0,-1.2029,0.4261
august,2.0,0.4978,0.4935
aumann,1.0,-15.488099344601586,1.1244740583058057
ausbau,1.0,11.602614379084955,2.24005519243198
ausbezahlt,1.0,-0.6578947368420912,0.7356861890129517
ausblick,4.0,-0.0662,0.7234
ausblicks,3.0,-0.0245,0.5659
ausdrücklich,1.0,1.777634130575298,0.5384596981231795
auserkoren,1.0,-1.0776942355889718,0.6843142524379451
ausfiel,1.0,0.2320185614849345,0.4335349803311093
ausfälle,1.0,0.5165289256198421,1.6594714090201201
ausgaben,1.0,-0.06545359340227405,0.6646493177103397
ausgebaut,1.0,0.09699321047526466,0.7448858694917457
ausgefallen,3.0,1.0048,0.8289
ausgefallenen,3.0,3.2621,1.1665
ausgegeben,2.0,-1.0967,0.6565
ausgeglichen,1.0,0.09699321047526466,0.3784984732731219
ausgeht,1.0,1.777634130575298,0.5384596981231795
ausgelastet,1.0,0.09699321047526466,0.3784984732731219
ausgerichtet,1.0,2.885572139303474,1.5573836770211231
ausgeräumt,2.0,-1.8,0.4935
ausgeschüttet,2.0,-0.0747,0.955
ausgestattet,2.0,1.3067,1.0471
ausgestiegen,2.0,-0.0852,0.6596
ausgetauscht,1.0,1.3066936435676926,1.0470778268122345
ausgewählt,2.0,2.7805,1.523
ausgewählten,1.0,1.777634130575298,0.5384596981231795
ausgiebig,1.0,11.602614379084955,2.24005519243198
ausgliederung,1.0,1.412714429868825,0.6828015980023012
ausland,2.0,-1.0967,0.6565
ausreichen,2.0,-1.0967,0.6565
ausreichend,1.0,-0.06545359340227405,0.6646493177103397
ausrucdpstw,1.0,-0.7699711260827725,0.3371217362708951
ausrüstungen,1.0,-0.8978145304193799,0.2385452922755128
aussage,2.0,-0.0852,0.6596
aussagen,7.0,-0.001,0.6205
ausscheiden,2.0,-0.3148,1.0041
ausschlaggebend,2.0,2.7805,1.523
ausschließen,1.0,-0.5747126436781487,0.7723015095124628
ausschütten,2.0,0.3024,0.9116
ausschüttung,1.0,-0.6578947368420912,0.7356861890129517
ausschüttungen,2.0,-1.8,0.4935
aussicht,5.0,0.2691,0.7032
aussichten,4.0,-0.5361,0.7296
aussteigen,2.0,-1.8,0.4935
ausstieg,1.0,1.777634130575298,0.5384596981231795
austausch,2.0,-1.0967,0.6565
australien,1.0,0.3972457627118607,1.4971408773454962
austritt,2.0,-0.0852,0.6596
auswertung,2.0,0.8986,0.2421
auswirkungen,3.0,2.4462,1.1948
auswärtigen,2.0,-1.0967,0.6565
auszahlen,1.0,1.777634130575298,0.5384596981231795
auszubauen,1.0,1.777634130575298,0.5384596981231795
auszurollen,1.0,11.602614379084955,2.24005519243198
auszuschütten,1.0,-0.6578947368420912,0.7356861890129517
authority,1.0,1.9867549668874138,1.757371161183806
auto,1.0,3.7473233404710884,2.67313719367269
autobauer,2.0,-0.5513,0.6502
autobauern,1.0,1.0448025500265687,1.1113371420702167
autobauers,1.0,1.0448025500265687,1.1113371420702167
autobranche,4.0,1.6265,0.7044
autoindustrie,9.0,1.3043,1.1584
autokonzerns,1.0,-0.965250965250962,0.20455210790370607
automarktes,1.0,2.885572139303474,1.5573836770211231
automobil,2.0,1.0352,1.6804
automobilaktien,2.0,-0.0852,0.6596
automobilbereich,1.0,-0.19212295869355978,0.7657880774428182
automobilbranche,1.0,1.0351966873705967,1.6803663178327266
automobilindustrie,3.0,0.0006,0.5076
automobilzulieferer,2.0,2.7805,1.523
automobilzuliefererbranche,1.0,3.7473233404710884,2.67313719367269
automotive,2.0,2.58,1.678
automärkte,2.0,1.7776,0.5385
automärkten,1.0,0.5297136235722567,1.000782468370655
autonom,1.0,1.601203113941957,2.6096616408423348
autonome,1.0,1.777634130575298,0.5384596981231795
autor,13.0,3.0813,0.7697
autos,3.0,-5.3279,0.847
autoschwäche,1.0,0.09699321047526466,0.3784984732731219
autosektor,1.0,1.777634130575298,0.5384596981231795
autowerte,1.0,1.777634130575298,0.5384596981231795
autozulieferer,3.0,-3.3747,0.8174
autozuliefersparte,1.0,1.777634130575298,0.5384596981231795
außer,1.0,-0.19212295869355978,0.7657880774428182
außerdem,3.0,1.1352,1.0028
außergewöhnlich,1.0,0.09699321047526466,0.3784984732731219
außerordentlichen,1.0,-0.965250965250962,0.20455210790370607
avisierten,1.0,-0.19212295869355978,0.7657880774428182
axa,4.0,-1.2029,0.4261
axel,1.0,0.5297136235722567,1.000782468370655
baader,3.0,0.1198,0.7733
babenhausen,10.0,2.682,0.6639
badenbaden,6.0,-1.2357,0.4258
bagger,1.0,-3.824626865671643,0.324577205158864
bahn,4.0,1.3067,1.0471
bahnapp,1.0,1.3066936435676926,1.0470778268122345
bahnhöfen,1.0,1.3066936435676926,1.0470778268122345
bald,1.0,0.10456149522937955,0.7385594391291096
baldige,1.0,2.681992337164762,0.6638974068296369
bandbreite,1.0,0.09699321047526466,0.3784984732731219
bank,29.0,0.5467,0.6721
bankinternen,1.0,0.8985879332477572,0.24209849566093178
bankrotten,2.0,-1.0967,0.6565
barcelona,1.0,0.3972457627118607,1.4971408773454962
barclays,2.0,0.097,0.3785
barclaysanalyst,2.0,0.097,0.3785
barmittelzuflussckmnenas,1.0,0.5297136235722567,1.000782468370655
barrel,3.0,0.4194,1.4964
basel,1.0,0.0,0.791056067132792
basf,6.0,3.2006,0.8339
basierende,1.0,1.3066936435676926,1.0470778268122345
basis,4.0,0.6754,1.5544
basispunkte,2.0,-0.0852,0.6596
basiswert,1.0,1.9867549668874138,1.757371161183806
basketballbundesliga,1.0,3.8805970149253612,1.3714335350304248
basketballwm,1.0,3.8805970149253612,1.3714335350304248
batterieaktivitäten,1.0,1.412714429868825,0.6828015980023012
bau,1.0,11.602614379084955,2.24005519243198
baudienstleisters,1.0,11.602614379084955,2.24005519243198
bauen,3.0,2.1075,0.7764
bauindustrie,1.0,11.602614379084955,2.24005519243198
bauteil,1.0,1.3066936435676926,1.0470778268122345
bayer,2.0,-0.0476,0.7553
bayerische,2.0,1.4887,1.5051
bbva,10.0,-0.4342,0.4025
beabsichtigt,1.0,-1.0553776829123687,0.22123829420424224
beachteten,1.0,2.885572139303474,1.5573836770211231
beachtlich,2.0,-1.8,0.4935
beantragt,1.0,3.3586321207362895,1.3174668529437068
beantragte,2.0,-1.0967,0.6565
beauftragt,1.0,3.3586321207362895,1.3174668529437068
bedacht,1.0,2.885572139303474,1.5573836770211231
bedenken,2.0,-1.8,0.4935
bedeuten,1.0,0.09699321047526466,0.7448858694917457
bedeutender,3.0,0.0167,0.5303
bedeutet,3.0,0.2592,1.0369
bedeutung,2.0,2.4627,1.2414
bedingungen,1.0,3.8805970149253612,1.3714335350304248
beeinträchtigen,2.0,0.3353,0.9743
beeinträchtigt,1.0,3.3468559837728202,1.3851227746650328
beenden,2.0,2.682,0.6639
beendeten,1.0,-0.22857142857142368,0.2133654713860788
befasst,1.0,37.031352773514584,0.3708078960412856
befinde,2.0,7.5371,1.5284
befindet,2.0,-1.8,0.4935
befürchtet,3.0,0.4001,0.9832
befürchtungen,1.0,-3.824626865671643,0.2122608342722572
befürwortete,2.0,-1.8,0.4935
begegnen,1.0,3.7473233404710884,2.67313719367269
begeistern,1.0,0.22683218542500572,0.47832519043171545
beginn,2.0,2.7805,1.523
beginnenden,1.0,-0.6578947368420912,0.7356861890129517
beginnt,2.0,-1.8154,0.8341
begrenzt,2.0,-1.0967,0.6565
begründen,1.0,2.885572139303474,1.5573836770211231
begründet,2.0,2.7805,1.523
begründete,1.0,4.225352112676055,0.453480437960352
begründung,1.0,0.22058823529412602,0.2716976503900648
behalten,2.0,1.7776,0.5385
behandelt,2.0,-0.0896,0.4632
behandlung,2.0,-0.1466,0.3774
behaupten,1.0,1.777634130575298,0.5384596981231795
beheben,1.0,0.8985879332477572,0.24209849566093178
beheimatet,1.0,-15.488099344601586,1.1244740583058057
beherrsche,1.0,1.3066936435676926,1.0470778268122345
behörden,2.0,-0.0896,0.4632
beide,2.0,1.2943,0.8273
beiden,8.0,1.7389,0.7774
beiersdorf,28.0,-0.1774,0.7805
beiersdorfaktie,1.0,0.09699321047526466,0.8976027755249433
beiersdorfumsätze,1.0,0.09699321047526466,0.7448858694917457
beigetragen,2.0,3.8873,1.3547
beim,34.0,0.12,0.7848
beinen,1.0,0.5165289256198421,1.6594714090201201
beinhaltet,1.0,3.8805970149253612,1.3714335350304248
beisheim,1.0,3.3586321207362895,1.3174668529437068
beispiel,4.0,0.5797,0.9885
beisteuern,1.0,-0.8978145304193799,0.2385452922755128
beitrag,2.0,1.4126,0.7963
beitragen,1.0,-0.8978145304193799,0.2385452922755128
beizubehalten,1.0,-1.0553776829123687,0.22123829420424224
bekam,2.0,0.8561,0.6016
bekannt,7.0,0.0685,0.9764
bekannte,1.0,0.10456149522937955,0.7385594391291096
bekanntgab,1.0,-0.5137614678899103,0.2768052323071087
bekanntgegeben,2.0,0.035,0.9425
bekleidungsmarke,1.0,-1.664739884393061,0.3278726951723426
bekommen,5.0,0.4204,0.8544
bekommt,3.0,1.8689,1.1246
bekräftigt,2.0,5.7052,1.5029
bekräftigte,2.0,-0.4004,0.4917
bekräftigten,1.0,2.885572139303474,1.5573836770211231
bekundet,1.0,0.5165289256198421,1.6594714090201201
bel,1.0,-0.09177920545429813,0.6577911123366256
belassen,4.0,1.4347,0.4369
belasten,2.0,2.7805,1.523
belastete,1.0,0.14085674040931453,0.9478926616384749
belastung,1.0,0.4514672686230293,1.5018520442849685
belastungen,4.0,1.3476,1.0913
belaufen,10.0,-1.2701,1.6068
belegschaft,1.0,-0.7699711260827725,0.3371217362708951
belegt,1.0,2.5862068965517264,3.35080363282299
belief,2.0,-1.0967,0.6565
belieferung,2.0,-1.0777,0.6843
bellut,1.0,3.8805970149253612,1.3714335350304248
beläuft,1.0,1.1942675159235745,1.006872932930819
benachteiligt,2.0,0.8021,0.6741
ber,5.0,0.7259,0.8736
berangebot,6.0,-1.4019,0.4486
beratern,1.0,-0.06545359340227405,0.6646493177103397
beratungsfähiges,2.0,-1.0967,0.6565
berbrückungskredit,2.0,-1.0967,0.6565
berbrückungsstudie,1.0,0.22058823529412602,0.2716976503900648
berdies,3.0,2.1489,0.6652
berechnungen,6.0,-1.4019,0.4486
bereich,13.0,5.784,0.675
bereiche,2.0,1.8822,1.1479
bereichen,5.0,-1.0773,0.4953
bereinigt,4.0,0.2179,1.1622
bereinigte,2.0,-0.2905,1.5816
bereinigter,2.0,1.6414,1.5273
bereit,1.0,3.8805970149253612,1.3714335350304248
bereiteten,1.0,0.2320185614849345,0.4335349803311093
bereits,33.0,0.369,1.0176
bereitschaft,1.0,-0.7699711260827725,0.3371217362708951
berenberg,1.0,0.22058823529412602,0.2716976503900648
bergang,1.0,-3.8279773156899752,0.46927886349469117
bericht,4.0,-1.8,0.4935
berichten,1.0,0.8985879332477572,0.24209849566093178
berichterstattung,1.0,3.8805970149253612,1.3714335350304248
berichtet,10.0,0.2969,1.0905
berichtete,4.0,-0.8935,0.5967
berichteten,1.0,2.885572139303474,1.5573836770211231
berichtssaison,1.0,4.225352112676055,0.453480437960352
berk,3.0,-0.559,0.9908
berlin,5.0,-0.2712,0.8293
berliner,2.0,2.3327,1.1823
bernahme,22.0,0.452,0.7344
bernahmeangebot,2.0,3.3586,1.3175
bernahmeofferte,1.0,0.0,0.791056067132792
bernahmepläne,1.0,-0.06545359340227405,0.6646493177103397
bernahmeplänen,1.0,-0.06545359340227405,0.6646493177103397
bernahmevorschlag,2.0,0.0129,0.7
bernhard,1.0,3.4715525554484206,0.8166772147892741
berschuss,4.0,0.1379,0.6985
bertragungsgeschwindigkeit,1.0,11.602614379084955,2.24005519243198
bertragungsrechte,1.0,3.8805970149253612,1.3714335350304248
bertrandt,2.0,-0.0852,0.6596
berufen,2.0,18.5385,0.3493
beruflich,1.0,3.4715525554484206,0.8166772147892741
berufung,8.0,-0.3394,0.5867
beruhe,1.0,-5.327868852459012,0.8469506155815889
berücksichtigt,3.0,2.6675,1.0757
bescheren,1.0,-0.06545359340227405,0.6646493177103397
beschleunigen,1.0,0.22683218542500572,0.47832519043171545
beschließen,1.0,3.3586321207362895,1.3174668529437068
beschlossene,1.0,-5.327868852459012,0.8469506155815889
beschlossenen,2.0,2.3913,2.1768
beschäftigt,3.0,0.0329,0.8977
beschäftigte,3.0,1.122,1.5237
beschäftigten,3.0,-0.559,0.9908
beschäftigung,1.0,3.7473233404710884,2.67313719367269
besetzt,1.0,-3.824626865671643,0.324577205158864
besitzt,1.0,3.8805970149253612,1.3714335350304248
besonders,2.0,1.4913,1.1511
besser,13.0,0.2802,0.7265
bessere,2.0,1.0638,1.3526
bestandteil,1.0,1.3066936435676926,1.0470778268122345
bestehen,1.0,-1.0553776829123687,0.22123829420424224
bestehende,1.0,-3.8279773156899752,0.46927886349469117
besteht,1.0,3.8805970149253612,1.3714335350304248
besten,2.0,2.7805,1.523
bestenfalls,1.0,2.885572139303474,1.5573836770211231
bestimmte,1.0,-0.5747126436781487,0.7723015095124628
bestimmtes,1.0,0.8985879332477572,0.24209849566093178
bestmögliche,2.0,-0.0852,0.6596
beständig,2.0,11.6026,2.2401
bestätigt,5.0,0.6959,0.6963
bestätigte,8.0,0.7487,1.0327
bestätigten,1.0,-0.06545359340227405,0.6646493177103397
beteiligen,1.0,1.601203113941957,2.6096616408423348
beteiligt,2.0,3.3586,1.3175
beteiligte,1.0,3.4715525554484206,0.8166772147892741
betont,1.0,-1.0776942355889718,0.6843142524379451
